time,LH_GRF_z,LH_CTr_theta,LH_CTr_vel,LH_TrF_theta,LH_TrF_vel,LH_FTi_theta,LH_FTi_vel,LH_Tip_linear_acc_z,RH_GRF_z,RH_CTr_theta,RH_CTr_vel,RH_TrF_theta,RH_TrF_vel,RH_FTi_theta,RH_FTi_vel,RH_Tip_linear_acc_z,LM_GRF_z,LM_CTr_theta,LM_CTr_vel,LM_TrF_theta,LM_TrF_vel,LM_FTi_theta,LM_FTi_vel,LM_Tip_linear_acc_z,RM_GRF_z,RM_CTr_theta,RM_CTr_vel,RM_TrF_theta,RM_TrF_vel,RM_FTi_theta,RM_FTi_vel,RM_Tip_linear_acc_z,LF_GRF_z,LF_ThC1_theta,LF_ThC1_vel,LF_ThC3_theta,LF_ThC3_vel,LF_CTr_theta,LF_CTr_vel,LF_TrF_theta,LF_TrF_vel,LF_FTi_theta,LF_FTi_vel,LF_Tip_linear_acc_z,RF_GRF_z,RF_ThC1_theta,RF_ThC1_vel,RF_ThC3_theta,RF_ThC3_vel,RF_CTr_theta,RF_CTr_vel,RF_TrF_theta,RF_TrF_vel,RF_FTi_theta,RF_FTi_vel,RF_Tip_linear_acc_z
4.53,0.0,-0.28733709207735714,-4.832784926217637,-0.3101656357004322,1.1144611622622536,0.23189894720713403,4.577920756261894,93.66304642234189,7.373227236299773,-0.09239900708576285,0.7378722346884844,-0.015622878112644675,0.5364406233771077,0.03251451880656609,-0.800581395060549,-20.355278825482763,7.566255050290646,-0.06620538011240265,0.36774584800883386,0.013680322160665335,-0.7342610668102578,-0.012480891459092704,-0.39421182923774084,6.412480251139465,0.0,-0.3521829479760704,-3.7751663708829484,0.24076865615182771,-2.0544276391068177,0.2338637047464672,3.21706321832608,-75.9174063991241,0.0,0.334511456041793,1.7626178860206732,-0.5747515889225506,-1.2020912949647022,0.24400590443713066,-1.8540944243837287,-0.4893963544203778,0.285051663012037,0.797881442435694,1.1110038841992798,-909.1209239923244,21.34208222192822,-0.24200757891220054,0.24257572225135637,0.5486339332306499,-0.2504922261073572,0.8480637325279863,-0.3775771999389943,0.266429407263766,0.25985365709416675,0.13338480981351178,0.5734503035209976,-521.7405126552593
4.54,0.0,-0.3320240628674109,-4.4686970790053735,-0.2957780475808018,1.4387588119630423,0.2733968163989797,4.14978691918457,69.64901444493495,6.996402447244217,-0.08472066581219911,0.7678341273563732,-0.010080614831860315,0.554226328078436,0.0241379420237609,-0.8376576782805192,-13.592065625942249,7.546760776290204,-0.0623193117045776,0.38860684078250507,0.006117647099592066,-0.756267506107327,-0.016659974719181715,-0.4179083260089011,9.47516317478171,0.0,-0.38482161863183156,-3.2638670655761146,0.21794303413799743,-2.282562201383029,0.26162660341233807,2.7762898665870868,-91.82416242418837,0.0,0.3501421415744517,1.5630685532658728,-0.5854903821946912,-1.0738793272140557,0.23537942840768547,-0.862647602944519,-0.48169446815789885,0.7701886262478974,0.8008235317179252,0.2942089282231164,-898.9274401160758,21.28537510947339,-0.23947110100860267,0.25364779035978724,0.5453603827225766,-0.32735505080733196,0.8440744679769818,-0.39892645510044566,0.2690307214713708,0.2601314207604788,0.1389915352031628,0.5606725389651013,-526.4104912128078
4.55,0.0,-0.3729571690881146,-4.093310622070373,-0.27846484327492177,1.7313204305880014,0.31085457009980366,3.7457753700823937,44.249280859351785,6.616244461638994,-0.07675507262233844,0.7965593189860676,-0.004366105912993589,0.5714508918866725,0.01540265957058553,-0.8735282453175369,-6.603709033826975,7.529299109865358,-0.05823166192860128,0.40876497759763164,-0.0016530866821577253,-0.7770733781749791,-0.02106859065458964,-0.4408615935407926,12.674511173357603,0.0,-0.41236237174894974,-2.7540753117118175,0.19313670640497888,-2.480632773301855,0.2851846419951774,2.3558038582839336,-106.54884063877107,0.0,0.36366777376494225,1.3525632190490522,-0.594932524429858,-0.9442142235166817,0.23599021290135416,0.061078449366869236,-0.46982320185111365,1.18712663067852,0.7962500099714163,-0.4573521746508935,-889.9533483115086,21.22020559810848,-0.23683293430406976,0.26381667045329016,0.5414318432776821,-0.3928539444894463,0.8399110037000078,-0.4163464276974005,0.2716332657306954,0.2602544259324602,0.1445041938758847,0.551265867272191,-530.8986692376719
4.5600000000000005,0.0,-0.4104406799773993,-3.74835108892847,-0.25891532062106054,1.9549522653861229,0.3447642145313839,3.390964443158023,18.054692176249432,6.234494468364887,-0.06851459452656275,0.8240478095775688,0.0015150372350246023,0.5881143148018192,0.006320728608869501,-0.9081930961716028,0.5931372787242264,7.5149553958377595,-0.05394945934405915,0.4282202584542136,-0.009619873512289882,-0.7966786830132155,-0.025699306972923764,-0.46307163183341227,16.02094665084947,0.0,-0.4353892436151869,-2.302687186623714,0.1668574817660437,-2.6279224638935172,0.30505899317440327,1.9874351179225869,-120.24320827252346,0.0,0.3752767622805724,1.1608988515630136,-0.6032632912359408,-0.8330766806082801,0.24409810654330044,0.8107893641946279,-0.45487180385063747,1.495139800047618,0.7853883725070596,-1.0861637464356644,-881.5380318911936,21.150139920389936,-0.23410211067875125,0.27308236253185125,0.5369619542061446,-0.44698890715375583,0.8356126325227093,-0.4298371177298477,0.27423690336932666,0.2603637638631251,0.1499332376891142,0.5429043813229506,-535.2255389997571
4.57,0.0,-0.44536654922181373,-3.492586924441443,-0.23824079890885277,2.0674521712207765,0.3759838499571177,3.1219635425733805,-8.180765444245083,6.043808952581694,-0.06001159853525398,0.850299599130877,0.007557203203263353,0.6042165968238751,-0.0030957936995576582,-0.9416522308427159,7.639306596630393,7.504712825315213,-0.049479732510536695,0.44697268335224527,-0.01777070771851025,-0.815083420622037,-0.030544691381791403,-0.4845384408867639,19.506938146164906,0.0,-0.4551928354740623,-1.9803591858875425,0.13984021746494785,-2.7017264301095856,0.3221898853056341,1.7130892131230813,-133.12660175809145,0.0,0.38551996321748117,1.024320093690878,-0.6108606145337198,-0.7597323297778957,0.2568867776898026,1.2788671146502173,-0.4382557678322235,1.6616036018413993,0.7702248897627997,-1.5163482744259937,-872.6597262792586,21.074533594830893,-0.2312876620127964,0.2814448665954844,0.532064354818142,-0.4897599388002605,0.8312186472707317,-0.439398525197765,0.2768411140541108,0.26042106847841695,0.15522881066721156,0.5295572978097352,-539.3326473428737
4.58,0.0,-0.47505816126203765,-2.969161204022391,-0.21512540590438411,2.311539300446866,0.4024642175145383,2.648036755742061,-34.54767998623325,5.943646280003358,-0.0512584516587941,0.875314687645988,0.013754780582791748,0.6197577379528395,-0.012834850192866409,-0.9739056493308751,14.332172842513275,7.533491312269096,-0.044829509987619386,0.4650222522917309,-0.026093583628524653,-0.8322875910014401,-0.03559731158879984,-0.5052620207008439,23.124920157457435,0.0,-0.4690170574741574,-1.3824222000095088,0.1116376505789089,-2.820256688603895,0.33466289048589587,1.2473005180261787,-144.0877161304444,0.0,0.39312523438203884,0.760527116455767,-0.6170206447581631,-0.6160030224443336,0.2776311280907237,2.0744350400921094,-0.4191952690518539,1.9060498780369584,0.7479640279610527,-2.2260861801747023,-862.7015730225805,0.0,-0.22839862018635473,0.2889041826441674,0.5268526844238527,-0.521167039428927,0.82676834076972,-0.4450306501011747,0.2794455010607882,0.26043870066773667,0.16048331569603755,0.525450502882599,-566.4500678906865
4.59,0.0,-0.49609380566447714,-2.103564440243949,-0.18789568691450875,2.722971898987536,0.4216337915418781,1.9169574027339764,-61.22070368091312,6.115565156810026,-0.03305117329194875,1.8207278366845345,0.02659372393999384,1.283894335720209,-0.0332323370868106,-2.0397486893944192,31.863311663620813,7.782352004495527,-0.035015692111942096,0.981381787567729,-0.04320743787075893,-1.7113854242234279,-0.04629453022766836,-1.0697218638868515,32.52578327308405,0.0,-0.47341924214711584,-0.44021846729584424,0.08162334099186727,-3.0014309587041628,0.3400840059368111,0.5421115450915226,-152.30734331589156,0.0,0.3965757442395817,0.34505098575428605,-0.620965538819786,-0.39448940616229056,0.31023258451567703,3.260145642495332,-0.39688489397520305,2.2310375076650844,0.7148811123895384,-3.3082915571514215,-850.39666741149,22.657149453188406,-0.22243288457260807,0.5965735613746664,0.5159416878571262,-1.091099656672645,0.8178559353231744,-0.891240544654559,0.2435234953746171,-3.59220056861711,0.171288238646875,1.080492295083746,-532.9305945362711
4.6000000000000005,0.0,-0.5088325028194913,-1.273869715501419,-0.1575045124048759,3.0391174509632854,0.43380874373611483,1.2174952194236754,-87.28875459729227,6.267446718419035,-0.023621775822327183,0.942939746962157,0.03322386709980573,0.6630143159811891,-0.04386665316378698,-1.0634316076976382,35.406519375755735,8.2679957808767,-0.02986615387835304,0.5149538233589056,-0.05197440485839049,-0.876696698763156,-0.05192426407474303,-0.5629733847074672,34.882825955425616,0.0,-0.4693173688552433,0.410187329187256,0.05045426173361506,-3.1169079258252212,0.33898922488942784,-0.10947810473832531,-158.08632469860683,0.0,0.3964394762866666,-0.01362679529151034,-0.6230622870247722,-0.20967482049861763,0.35212126810483857,4.188868358916153,-0.3727420890058425,2.414280496936055,0.6721768693220987,-4.270424306743969,-833.2008668245019,22.62250036964052,-0.2193742545456018,0.3058630027006265,0.5104696403050454,-0.5472047552080861,0.8134724220289307,-0.43835132942436905,0.24661551416641697,0.30920187917998776,0.17732083453073386,0.6032595883858849,-541.1025209310926
4.61,0.0,-0.513736039501851,-0.4903536682359655,-0.12492264902646498,3.2581863378410914,0.43926542992758894,0.5456686191474103,-112.05353736737891,6.4251738164287895,-0.01399169550908225,0.9630080313244932,0.03998697603518363,0.6763108935377897,-0.05477527477832686,-1.0908621614539877,42.669303242008986,8.779968301810413,-0.024564234193711024,0.5301919684642016,-0.06086539086063944,-0.8890986002248947,-0.05773150455038771,-0.5807240475644682,38.85310965506736,0.0,-0.45770387373797966,1.1613495117263617,0.01877890103964399,-3.167536069397107,0.331899727347773,-0.7089497541654832,-161.1550133746814,0.0,0.39335328816532744,-0.30861881213391507,-0.6236562576563349,-0.05939706315627458,0.4009721756115681,4.885090750672955,-0.3479842061360034,2.4757882869839096,0.6210271340109319,-5.114973531116684,-809.0673992465023,22.59587639527236,-0.2162771588787062,0.3097095666895616,0.5051380789873906,-0.5331561317654776,0.8091897587882333,-0.4282663240697371,0.2497075197430867,0.3092005576669721,0.183214369385538,0.589353485480415,-546.1050280852519
4.62,0.0,-0.5114148165112283,0.23212229906226511,-0.09110882413687597,3.3813824889589004,0.4383494857977689,-0.09159441298200455,-134.84301016784065,6.750909738559768,-0.004173299362595898,0.9818396146486352,0.04687743933719665,0.6890463302013025,-0.06594614476860072,-1.1170869990273862,50.00898889764409,9.29586238114453,-0.01911696161760149,0.5447272576109534,-0.06986839020521166,-0.9002999344572216,-0.06370881936220972,-0.597731481182201,42.89175556350632,0.0,-0.43965722196777574,1.8046651770203925,-0.012784195591784356,-3.1563096631428347,0.31939466709651,-1.2505060251263023,-161.26026736103654,0.0,0.387985297805307,-0.5367990360020447,-0.6230520161901284,0.06042414662065232,0.4547526401769691,5.378046456540098,-0.32361299771889257,2.4371208417110823,0.5626670884046878,-5.836004560624408,-776.8507311292592,22.579335437842644,-0.21315062945207044,0.31265294266357435,0.5000606432143395,-0.5077435773051087,0.8050472384267274,-0.41425203615058637,0.25279866980208865,0.3091150059001957,0.1889702504331977,0.57558810476597,-551.1133076135976
4.63,0.0,-0.5026446272574272,0.8770189253801131,-0.05698080192091052,3.4128022215965452,0.43154577167210323,-0.6803714125665661,-155.08928154468657,7.254057152290555,0.005821045606749886,0.9994344969345783,0.053889645596913845,0.7012206259717192,-0.077367205972779,-1.1421061204178282,57.3775170985915,9.814553098133068,-0.01353136470960994,0.5585596907991548,-0.07897139721981292,-0.9103007014601261,-0.06984877621781632,-0.6139956855606601,46.98721543979862,0.0,-0.41633885114265096,2.331837082512478,-0.04366080574896171,-3.0876610157177353,0.3021556941968564,-1.7238972899653593,-158.26493121265935,0.0,0.3809972015310292,-0.6988096274277822,-0.6215031339103791,0.1548882279749253,0.5117096758834975,5.695703570652838,-0.30041726387284784,2.319573384604473,0.49844091872563434,-6.4226169679053475,-736.4648800132406,22.57472852089288,-0.21000369814584405,0.3146931306226397,0.4953509722960707,-0.47096709182687935,0.801084153770058,-0.3963084656669391,0.2558881261497939,0.3089456347705244,0.1945898639384083,0.5619613505210591,-556.1544107957777
4.64,0.0,-0.48835999216832016,1.4284635089107045,-0.02339017554704828,3.3590626373862236,0.4195124215364917,-1.203335013561152,-172.3560722217729,7.755556481781095,0.015978972388573195,1.0157926781823308,0.061017983405404354,0.7128337808490509,-0.0890264012290322,-1.1659195256253196,64.77931453916194,10.334879488476867,-0.00781447202932183,0.571689268028811,-0.08816240623214909,-0.9191009012336173,-0.07614394282481485,-0.6295166606998526,51.12834371615639,0.0,-0.3889781174749704,2.736073366768055,-0.07332739803658664,-2.966659228762493,0.2809864126524164,-2.1169281544439977,-152.2111412114981,0.0,0.3730104511425355,-0.7986750388493669,-0.6192093828876611,0.22937510227180047,0.5703191867867129,5.860951090321542,-0.27898824740701905,2.1429016465828785,0.42982894868604665,-6.861197003958769,-688.7851873014181,22.583676971546588,-0.2068453968401763,0.31583013056677434,0.49112270554276233,-0.4228266753308396,0.7973397976438703,-0.3744356126187731,0.2589750633735892,0.30869372237953274,0.20007453103764514,0.548466709923684,-561.2540698995368
