time,LF_Torque_Troch_CS_x,LF_Torque_Troch_CS_y,LF_Torque_Troch_CS_z,LF_Torque_Tibia_CS_x,LF_Torque_Tibia_CS_y,LF_Torque_Tibia_CS_z,LF_ThC1_theta,LF_ThC1_vel,LF_ThC3_theta,LF_ThC3_vel,LF_CTr_theta,LF_CTr_vel,LF_TrF_theta,LF_TrF_vel,LF_FTi_theta,LF_FTi_vel
6.2700000000000005,-0.0631317549755511,0.17155434965234834,0.13894714486391166,-0.01820170646620677,0.055396442834180826,-0.0488666597341652,0.17929494865118,1.0470038408956521,0.843683291983782,-0.697945720412485,1.089116076111002,1.6068633725759174,-0.20881113941947288,-0.06678644811792256,0.5157879233154429,1.6829048864526408
6.28,-0.06490585308887653,0.1724057874670991,0.13922960765797532,-0.01830109915804358,0.055332439158394135,-0.04848757605173542,0.19020138625622743,1.0906437605047419,0.8360919854754144,-0.759130650836759,1.105750039767297,1.6633963656295103,-0.20965148152676424,-0.08403421072913642,0.5329765334559857,1.7188610140542848
6.29,-0.06672843309973674,0.1732637202526176,0.13968113259148318,-0.01840372694602037,0.0552614329952594,-0.048021040987675685,0.20157699724083372,1.1375610984606292,0.8278176392809846,-0.8274346194429794,1.1229831980971772,1.723315832988015,-0.2106795308047615,-0.10280492779972672,0.5505520810563009,1.7575547600315211
6.3,-0.06860195934245576,0.17412805925480473,0.1403209838693281,-0.018510607983399263,0.05518365925948795,-0.047462319805580355,0.21345932653059746,1.1882329289763738,0.8187759636163714,-0.9041675664613225,1.1408540420745616,1.7870843977384476,-0.21191260688211672,-0.12330760773552052,0.5685470028129898,1.799492175668882
6.3100000000000005,-0.07053010512993632,0.17500146160299257,0.1411709784692604,-0.018623576109018637,0.05510104889710594,-0.04680728506476019,0.22589174023026207,1.2432413699664606,0.8088666221739526,-0.990934144241884,1.159406550925787,1.855250885122528,-0.21337043128159713,-0.14578243994804174,0.5869997798531609,1.845277704017112
6.32,-0.07277183948241636,0.17667963440464524,0.1423240994205861,-0.018962903694725614,0.055472262081297734,-0.04598433099627914,0.23892455984796812,1.3032819617706053,0.7979700782071971,-1.0896543966755434,1.1786911219471887,1.9284571021401797,-0.215075463036255,-0.17050317546578597,0.6059559794381706,1.8956199585009714
6.33,-0.07535762639731186,0.17914614841008603,0.14384316606057018,-0.01952926860401984,0.05629585436712213,-0.044998826737510565,0.2526175495541159,1.3692989706147796,0.7859407241000702,-1.202935410712691,1.1987666342053074,2.0075512258118655,-0.21705367297450787,-0.19782099382528728,0.6254705316237208,1.9514552185550205
6.34,-0.08274275551404095,0.19522216705261958,0.14404588605315732,-0.02316269472190214,0.06446316332917595,-0.046316779480955396,0.26704343586913803,1.4425886315022118,0.7725973020107919,-1.33434220892783,1.2197029512945288,2.093631708922139,-0.21933536391997077,-0.22816909454629053,0.6456103613096237,2.013982968590289
6.3500000000000005,-0.09152872105797838,0.2138228392153295,0.14469048114813318,-0.02743388133260862,0.07408388157038659,-0.047995396549204025,0.28229055928943575,1.5247123420297715,0.7577156899002453,-1.4881612110546616,1.2415828871368886,2.187993584235981,-0.2219558009697301,-0.2620437049759339,0.6664564655659948,2.0846104256371123
6.36,-0.1015453753154821,0.2340955044321374,0.14607914173176306,-0.03218109378743285,0.08474653048265442,-0.04986434161399697,0.2984692036358463,1.6178644346410531,0.7410117943807459,-1.6703895519499357,1.2645066130011242,2.2923725864235633,-0.22495664516077343,-0.30008441910433226,0.6881084410490518,2.1651975483056973
6.37,-0.1130087119922367,0.25626791447896924,0.14841288011136664,-0.037498216737070614,0.09664581426857641,-0.05194080691564037,0.3157275600856207,1.7258356449774415,0.7220991014209445,-1.891269295980147,1.288600591764462,2.4093978763337853,-0.22838842863822817,-0.3431783477454736,0.7106928095852515,2.2584368536199717
6.38,-0.12619228142140765,0.2806110970338995,0.15199328007978047,-0.043496960034651255,0.11001651480294179,-0.054231834311044474,0.3342527585122351,1.852519842661443,0.7004857712770273,-2.1613330143917198,1.3140192536247528,2.5418661860290737,-0.23231115180614717,-0.3922723167919001,0.7343649551188082,2.3672145533556677
6.390000000000001,-0.14143413987986753,0.30743443370971574,0.15721824127131648,-0.05032788657105473,0.1251672504655108,-0.05673248821845498,0.3542988503506728,2.0046091838437694,0.6755008746989821,-2.4984896578045146,1.3409585861294806,2.6939332504727798,-0.23679762437260868,-0.4486472566461508,0.7593207710184265,2.495581589961837
6.4,-0.1591510017103922,0.3370820531574473,0.16453847966598026,-0.058239273007093605,0.14257441977682067,-0.059426824667789466,0.3762996026963599,2.2000752345687102,0.6459984639960299,-2.950241070295223,1.3697044140495989,2.874582792011826,-0.24194393395822805,-0.5146309585619374,0.7858349684049805,2.6514197386553917
6.41,-0.17991092672982853,0.3699712738167129,0.17501080339680258,-0.0674511162173173,0.16270635659616184,-0.06216500508826363,0.4007483356633526,2.444873296699268,0.6106752437624882,-3.532322023354173,1.4005721081553837,3.0867694105784826,-0.24785376757957034,-0.5909833621342286,0.8142080685152682,2.837310011028771
6.42,-0.20293325242988686,0.40492007748612113,0.18774950113776706,-0.07697460924979818,0.18383816020856547,-0.06374865905579506,0.4255661089362083,2.4817773272855668,0.5724537484184864,-3.8221495344001766,1.4299808153541858,2.9408707198802064,-0.2537615349370033,-0.590776735743298,0.8412972661910336,2.7089197675765453
6.43,-0.09368914116769414,0.1969147237498998,0.2471142904214474,-0.013616921257758978,0.05532641440460322,0.016982264017138766,0.44070311663354145,1.5137007697333171,0.5518946227073934,-2.0559125711092974,1.4446886622134294,1.4707846859243645,-0.25654124884992774,-0.27797139129244197,0.8553668553359762,1.4069589144942607
6.44,-0.015098934753693463,0.04144822493147532,0.19013973107268567,-0.00887593610004066,0.030824074379040275,0.0268951159019547,0.4342049363679695,-0.6498180265571973,0.5737064994905589,2.181187678316543,1.430997741068077,-1.369092114535242,-0.2529018539714697,0.36393948784580465,0.8446538762649889,-1.0712979070987338
